48097,65025,54763,2046
48208,65019,54749,2046
48320,64873,54704,2042
48431,64873,54690,2037
48542,64872,54710,2050
48654,65003,54750,2048
48765,65007,54745,2048
48877,65006,54743,2042
48988,64839,54703,2043
49099,64846,54706,2056
49211,64850,54700,2044
49322,64996,54732,2033
49434,64992,54742,2048
49545,65007,54802,2038
49657,64810,54657,2057
49768,64818,54748,2031
49879,64832,54706,2040
49999,64955,54774,2045
50111,64963,54767,2047
50222,64976,54773,2034
50334,64977,54732,2049
50445,64771,54666,2041
50556,64781,54666,2043
50668,64802,54664,2044
50779,64947,54750,2063
50891,64954,54718,2057
51002,64961,54719,2047
51113,64717,54623,2049
51225,64739,54649,2050
51336,64752,54693,2045
51447,64916,54705,2048
51559,64924,54765,2059
51670,64927,54737,2050
51782,64608,54582,2033
51893,64636,54621,2042
52015,64659,54641,2063
52127,64864,54708,2058
52238,64878,54729,2066
52349,64887,54722,2053
52461,64760,54715,2056
52572,64689,54593,2052
52684,64622,54579,2048
52795,64578,54570,2052
52906,64827,54665,2061
53018,64832,54668,2048
53129,64843,54709,2048
53241,64986,54708,2052
53352,64981,54704,2053
53464,64986,54715,2051
53575,64832,54665,2061
53687,64834,54667,2052
53798,64829,54651,2048
53909,64962,54711,2052
54021,64965,54707,2053
54132,64967,54723,2056
54244,64810,54698,2048
54355,64821,54652,2049
54466,64825,54721,2051
54578,64957,54697,2050
54689,64957,54690,2063
54800,64961,54707,2047
54920,64702,54596,2057
55032,64715,54609,2056
55143,64733,54623,2044
55254,64759,54624,2048
55366,64912,54656,2060
55477,64921,54697,2051
55589,64930,54686,2064
55700,64932,54671,2066
55811,64885,54660,2054
55923,64831,54653,2053
56034,64851,54700,2055
56146,64850,54669,2058
56257,64856,54666,2061
56368,65011,54716,2064
56480,65016,54697,2055
56591,65012,54744,2054
56703,64873,54708,2050
56814,64878,54658,2055
56925,64888,54664,2051
57037,65002,54694,2074
57148,65009,54768,2069
57259,65003,54708,2040
57382,64709,54614,2052
57493,64733,54600,2049
57605,64753,54607,2064
57716,64775,54621,2048
57828,64934,54653,2053
57939,64942,54688,2067
58050,64953,54690,2070
58162,64961,54677,2072
58273,64913,54706,2057
58385,64860,54688,2054
58496,64891,54667,2052
58608,64885,54654,2060
58719,64892,54692,2055
58830,65018,54726,2057
58942,65021,54699,2060
59053,65015,54689,2046
59164,64901,54648,2061
59276,64897,54654,2066
59387,64897,54669,2058
59499,65010,54690,2060
59610,65012,54731,2079
59721,65009,54654,2058
59841,64878,54605,2052
59953,64891,54628,2069
60064,64886,54638,2052
60176,64886,54633,2064
60287,64996,54655,2054
60398,64996,54688,2065
60510,64999,54687,2068
60621,64830,54610,2057
60733,64831,54669,2064
60844,64840,54645,2053
60955,64964,54657,2059
61067,64966,54675,2066
61178,64972,54665,2057
61290,64762,54611,2049
61401,64774,54572,2054
61512,64777,54613,2052
61624,64923,54640,2061
61735,64923,54667,2058
61847,64931,54649,2073
61958,64613,54536,2063
62069,64606,54515,2059
62181,64614,54531,2057
62302,64844,54592,2060
62413,64850,54602,2056
62525,64853,54605,2055
62647,64854,54590,2058
62758,64907,54631,2057
62870,64870,54620,2069
62981,64819,54608,2048
63092,64810,54599,2060
63204,64813,54603,2066
63315,64807,54580,2055
63427,64960,54632,2070
63538,64960,54649,2072
63650,64947,54629,2060
63761,64826,54597,2067
63873,64823,54594,2065
63984,64815,54592,2065
64095,64950,54646,2064
64207,64953,54684,2073
64318,64955,54648,2060
64430,64813,54583,2057
64541,64816,54633,2056
64652,64814,54659,2060
64764,64944,54648,2066
64875,64936,54627,2057
64987,64942,54621,2070
65098,64938,54621,2062
65210,64769,54585,2058
65321,64774,54588,2064
65432,64789,54590,2056
65544,64921,54614,2065
65655,64919,54646,2063
65767,64927,54608,2060
65878,64720,54536,2057
65989,64730,54554,2068
66101,64737,54568,2064
66212,64885,54610,2065
66324,64895,54617,2071
66435,64900,54644,2060
66547,64669,54516,2061
66658,64692,54528,2058
66769,64711,54538,2075
66881,64858,54641,2061
66992,64863,54626,2065
67104,64864,54623,2059
67223,64650,54482,2070
67334,64664,54506,2057
67446,64684,54526,2055
67557,64694,54512,2052
67668,64846,54590,2057
67780,64850,54620,2058
67891,64860,54590,2061
68003,64642,54524,2059
68121,64648,54526,2058
68233,64657,54525,2066
68344,64828,54593,2077
68456,64832,54632,2060
68567,64841,54591,2063
68679,64597,54508,2056
68790,64611,54546,2054
68902,64609,54518,2068
69013,64799,54591,2062
69124,64808,54580,2063
69236,64810,54563,2063
69347,64519,54443,2053
69459,64535,54491,2072
69570,64560,54497,2055
69684,64773,54557,2067
69795,64780,54588,2055
69906,64787,54572,2060
70018,64789,54559,2068
70129,64324,54382,2050
70241,64317,54425,2063
70352,64335,54428,2052
70463,64702,54556,2069
70575,64718,54569,2058
70686,64723,54530,2059
70798,64879,54583,2076
70909,64871,54583,2067
71020,64875,54579,2068
71132,64693,54518,2057
71243,64692,54566,2058
71355,64684,54527,2058
71466,64849,54581,2063
71578,64850,54626,2063
71689,64850,54573,2075
71801,64706,54522,2071
71912,64718,54532,2059
72024,64722,54549,2071
72144,64859,54605,2069
72255,64861,54572,2063
72367,64863,54581,2059
72478,64862,54568,2059
72589,64679,54487,2058
72701,64686,54540,2063
72812,64694,54506,2061
72924,64851,54565,2062
73035,64856,54574,2059
73147,64864,54623,2063
73258,64638,54509,2069
73369,64646,54497,2060
73491,64661,54506,2061
73603,64824,54554,2071
73714,64830,54589,2062
73826,64832,54542,2080
73937,64492,54447,2057
74049,64519,54487,2062
74160,64545,54455,2059
74272,64757,54530,2065
74383,64758,54532,2084
74494,64767,54576,2061
74606,64463,54429,2065
74717,64417,54414,2057
74829,64397,54394,2056
74940,64407,54401,2057
75052,64691,54511,2073
75163,64701,54530,2062
75275,64715,54521,2064
75386,64478,54425,2052
75498,64417,54407,2057
75609,64380,54417,2057
75720,64677,54501,2067
75832,64682,54520,2064
75943,64697,54527,2068
76055,64659,54502,2069
76166,64550,54495,2060
76278,64448,54434,2065
76389,64660,54491,2066
76500,64665,54478,2060
76612,64673,54518,2071
76723,64834,54542,2074
76835,64814,54529,2071
76946,64778,54565,2062
77065,64659,54473,2055
77177,64655,54488,2061
77288,64651,54528,2060
77400,64649,54495,2074
77511,64829,54516,2067
77623,64838,54541,2071
77734,64839,54542,2067
77845,64668,54518,2063
77957,64665,54493,2078
78068,64674,54488,2057
78180,64836,54554,2079
78291,64834,54548,2064
78403,64836,54575,2074
78514,64608,54474,2061
78625,64620,54447,2061
78737,64631,54513,2063
78848,64785,54533,2066
78967,64792,54539,2070
79078,64800,54579,2069
79190,64463,54413,2064
79301,64493,54438,2076
79413,64523,54425,2066
79526,64742,54562,2062
79637,64751,54481,2065
79749,64760,54517,2064
79860,64768,54530,2066
79972,64387,54356,2055
80083,64373,54374,2064
80194,64388,54420,2060
80306,64697,54480,2067
80417,64708,54540,2067
80528,64713,54509,2070
80640,64839,54529,2065
80751,64806,54554,2076
80863,64751,54556,2073
80974,64689,54468,2067
81086,64686,54482,2067
81197,64691,54478,2068
81308,64870,54541,2078
81420,64871,54589,2067
81531,64866,54572,2082
81643,64704,54495,2087
81754,64711,54508,2069
81865,64713,54501,2064
81986,64865,54529,2070
82098,64861,54524,2067
82209,64866,54555,2070
82321,64866,54542,2070
82432,64669,54526,2069
82543,64676,54480,2077
82655,64683,54473,2065
82766,64822,54553,2071
82877,64821,54541,2074
82989,64831,54549,2070
83100,64608,54508,2064
83212,64627,54505,2069
83323,64643,54462,2070
83435,64800,54566,2081
83546,64811,54538,2064
83657,64812,54582,2069
83769,64552,54488,2073
83880,64578,54473,2065
83992,64595,54465,2072
84103,64778,54539,2092
84214,64786,54538,2080
84336,64795,54525,2069
84448,64477,54411,2083
84559,64509,54390,2071
84671,64536,54413,2072
84782,64565,54440,2062
84894,64755,54532,2083
85005,64773,54546,2084
85117,64777,54500,2072
85228,64401,54425,2060
85340,64429,54446,2077
85451,64463,54390,2064
85563,64725,54502,2069
85674,64736,54484,2071
85786,64745,54495,2084
85897,64344,54379,2077
86009,64329,54349,2067
86120,64340,54356,2062
86232,64670,54475,2074
86343,64681,54506,2074
86454,64690,54488,2070
86566,64500,54443,2069
86677,64403,54451,2084
86789,64348,54342,2061
86907,64637,54481,2080
87019,64651,54449,2066
87130,64654,54451,2068
87241,64663,54468,2072
87353,64346,54341,2073
87464,64308,54321,2076
87576,64296,54333,2060
87687,64638,54478,2084
87799,64651,54473,2081
87910,64654,54513,2071
88021,64349,54353,2063
88133,64288,54322,2065
88244,64265,54316,2059
88356,64626,54441,2070
88467,64632,54461,2077
88579,64640,54474,2069
88690,64563,54431,2078
88802,64429,54374,2067
88913,64328,54402,2080
89025,64583,54431,2087
89136,64594,54504,2071
89247,64602,54444,2071
89368,64780,54461,2064
89479,64779,54505,2075
89591,64763,54485,2067
89718,64585,54473,2060
89829,64581,54432,2076
89941,64580,54406,2066
90052,64569,54457,2068
90164,64762,54508,2072
90275,64760,54496,2080
90386,64761,54493,2074
90498,64609,54491,2078
90609,64600,54433,2074
90721,64598,54435,2083
90832,64756,54485,2071
90944,64750,54493,2073
91055,64755,54512,2073
91166,64607,54492,2070
91278,64598,54474,2073
91389,64597,54441,2070
91501,64759,54497,2073
91612,64757,54478,2081
91723,64756,54504,2074
91835,64593,54443,2086
91946,64593,54513,2085
92058,64595,54440,2083
92178,64752,54449,2084
92290,64761,54471,2080
92401,64755,54464,2074
92512,64764,54511,2071
92624,64583,54410,2079
92735,64590,54418,2071
92847,64598,54429,2070
92958,64767,54533,2072
93070,64775,54536,2071
93181,64773,54489,2081
93293,64545,54424,2071
93404,64558,54424,2068
93515,64562,54462,2069
93627,64754,54524,2076
93738,64757,54494,2075
93850,64759,54492,2075
93961,64319,54321,2076
94073,64342,54371,2074
94184,64371,54348,2069
94295,64682,54463,2074
94407,64689,54467,2073
94518,64701,54462,2071
94639,64695,54434,2074
94750,64635,54420,2064
94861,64564,54395,2072
94988,64660,54454,2056
95100,64662,54452,2073
95211,64668,54499,2073
95323,64672,54442,2082
95434,64735,54480,2077
95546,64682,54463,2077
95657,64612,54448,2080
95768,64676,54447,2089
95880,64675,54501,2074
95991,64675,54465,2084
96103,64750,54473,2078
96214,64694,54461,2086
96325,64630,54447,2088
96437,64669,54450,2075
96548,64666,54450,2089
96660,64664,54452,2067
96771,64808,54493,2080
96883,64774,54480,2082
96994,64723,54530,2078
97106,64667,54477,2092
97217,64660,54513,2075
97329,64663,54446,2090
97449,64838,54559,2080
97560,64837,54502,2078
97672,64838,54507,2078
97783,64827,54495,2078
97895,64676,54492,2075
98006,64667,54450,2073
98117,64666,54480,2085
98229,64825,54517,2085
98340,64829,54524,2081
98452,64834,54509,2079
98563,64673,54444,2080
98674,64671,54457,2085
98786,64669,54485,2076
98897,64804,54492,2088
99009,64802,54520,2076
99120,64806,54496,2079
99232,64653,54489,2076
99343,64664,54449,2075
99455,64667,54481,2084
99566,64801,54492,2089
99677,64805,54552,2080
99789,64806,54504,2083
99909,64625,54488,2073
100021,64632,54411,2076
100139,64640,54421,2072
100259,64791,54478,2074
100371,64792,54523,2076
100482,64798,54511,2081
100594,64799,54479,2067
100705,64600,54406,2086
100817,64609,54442,2093
100928,64618,54472,2081
101040,64781,54498,2078
101151,64789,54477,2080
101262,64790,54523,2080
101374,64524,54384,2077
101485,64546,54413,2092
101597,64568,54406,2075
101708,64750,54493,2089
101820,64763,54525,2092
101931,64758,54523,2080
102042,64456,54386,2075
102154,64431,54399,2091
102265,64442,54365,2079
102377,64712,54493,2088
102488,64720,54475,2079
102600,64726,54463,2079
102720,64661,54439,2089
102832,64607,54385,2078
102943,64548,54392,2074
103055,64493,54402,2075
103166,64698,54480,2091
103278,64706,54444,2077
103389,64710,54460,2092
103500,64497,54374,2075
103612,64467,54376,2076
103723,64468,54368,2078
103835,64692,54451,2078
103946,64695,54505,2083
104058,64712,54442,2083
104169,64485,54380,2086
104280,64509,54386,2074
104392,64523,54412,2080
104503,64720,54497,2082
104615,64729,54507,2082
104726,64736,54515,2097
104838,64553,54388,2070
104949,64556,54459,2078
105061,64570,54395,2081
105180,64736,54481,2071
105292,64728,54482,2081
105410,64741,54482,2080
105531,64538,54436,2092
105642,64554,54376,2081
105753,64565,54398,2074
105865,64570,54400,2080
105976,64739,54505,2082
106088,64750,54512,2082
106199,64752,54500,2080
106311,64520,54425,2075
106422,64531,54416,2078
106534,64543,54424,2078
106645,64731,54468,2098
106756,64730,54455,2081
106868,64741,54469,2089
106979,64438,54396,2084
107091,64458,54360,2076
107202,64480,54373,2078
107314,64683,54490,2082
107425,64695,54443,2083
107537,64697,54510,2083
107648,64248,54283,2086
107760,64242,54345,2070
107871,64251,54306,2069
107991,64612,54392,2080
108103,64622,54398,2076
108214,64636,54416,2075
108326,64642,54431,2086
108437,64780,54463,2088
108548,64754,54504,2082
108660,64723,54463,2083
108771,64601,54400,2078
108883,64603,54430,2087
108994,64594,54416,2094
109106,64777,54477,2083
109217,64777,54487,2082
109328,64776,54471,2081
109440,64651,54428,2088
109551,64655,54444,2080
109662,64656,54435,2086
109774,64761,54475,2090
109885,64761,54460,2084
109997,64762,54504,2088
110108,64621,54424,2087
110219,64620,54459,2080
110331,64635,54422,2079
110452,64754,54455,2088
110574,64757,54443,2084
110685,64760,54435,2070
110802,64607,54440,2097
110913,64614,54379,2078
111025,64621,54392,2077
111136,64625,54399,2092
111248,64754,54458,2081
111359,64759,54457,2087
111470,64766,54467,2084
111582,64599,54436,2090
111693,64609,54459,2082
111805,64606,54398,2090
111916,64750,54448,2091
112027,64753,54465,2084
112139,64759,54447,2082
112250,64579,54373,2081
112361,64587,54415,2090
112473,64594,54434,2081
112584,64748,54454,2082
112696,64752,54478,2083
112807,64753,54480,2097
112918,64516,54404,2081
113030,64528,54364,2072
113141,64531,54394,2076
113263,64708,54402,2073
113374,64713,54422,2076
113485,64724,54457,2082
113597,64724,54431,2087
113708,64275,54266,2074
113820,64295,54316,2074
113931,64323,54302,2074
114043,64636,54394,2081
114154,64648,54413,2079
114265,64659,54403,2082
114377,64791,54440,2080
114488,64789,54445,2082
114600,64760,54436,2080
114711,64629,54394,2082
114822,64626,54368,2080
114934,64621,54377,2093
115045,64783,54459,2095
115156,64782,54406,2085
115268,64778,54464,2097
115379,64665,54394,2080
115491,64657,54380,2079
115602,64658,54381,2076
115730,64762,54160,2053
115841,64764,54214,2070
115953,64762,54162,2046
116073,64643,54142,2062
116185,64640,54141,2048
116296,64639,54124,2043
116407,64636,54113,2046
116519,64753,54178,2050
116630,64751,54184,2066
116742,64753,54174,2066
116853,64600,54187,2054
116964,64599,54156,2049
117076,64600,54144,2055
117187,64745,54190,2053
117298,64744,54213,2053
117410,64747,54190,2056
117521,64580,54137,2052
117633,64579,54165,2051
117744,64582,54197,2050
117855,64730,54178,2057
117967,64742,54208,2055
118078,64737,54229,2063
118190,64542,54141,2054
118301,64548,54216,2055
118413,64554,54130,2052
118534,64715,54167,2076
118645,64720,54194,2056
118756,64724,54221,2069
118868,64719,54180,2061
118979,64479,54104,2051
119091,64505,54159,2041
119202,64517,54148,2059
119314,64685,54191,2056
119425,64695,54206,2056
119536,64698,54188,2068
119648,64305,54066,2064
119759,64338,54117,2039
119871,64374,54090,2051
119982,64629,54211,2053
120094,64643,54161,2059
120205,64653,54190,2063
120317,64480,54122,2072
120428,64397,54088,2064
120539,64324,54075,2054
120651,64581,54149,2074
120762,64583,54159,2072
120873,64593,54148,2056
120994,64737,54217,2063
121105,64700,54171,2061
121217,64640,54215,2068
121328,64584,54144,2068
121440,64570,54097,2051
121551,64567,54168,2057
121662,64560,54165,2062
121774,64771,54189,2054
121885,64775,54215,2064
121997,64763,54183,2055
122108,64572,54114,2049
